Assembly	NRP.met	NRPS	HYDROXAMATE	SALICYLATE	OHASP	OHHIS	PYOVERDINE	CATECHOL	GRAMININE	DMAQ
GCF_007954785.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_007970465.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_007970665.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_007970805.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_007971025.1	0	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_007971225.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_007971385.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_007971525.1	0	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_007989425.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_007990365.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_007990505.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_007990525.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_007990545.2	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_007990635.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_007993795.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_007995155.1	0	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_007998985.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008000755.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008000815.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008000835.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008000935.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008000995.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008033135.1	1	1	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008033155.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008033215.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008064855.1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_008065135.1	0	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008086545.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008087625.1	0	2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008087665.1	0	2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008119665.1	0	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008122265.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008151785.1	0	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008152325.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008153345.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008195825.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008244765.1	1	3	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_008245045.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008245065.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008245125.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008247605.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008254045.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008274805.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008274825.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008275125.1	1	2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_008327825.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008329645.1	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008329925.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008329945.1	0	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008329965.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008330085.1	2	2	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_008330805.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008364325.2	2	2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_008365275.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008369605.1	2	1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_008369725.1	0	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008369745.1	0	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008369785.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008370715.1	2	3	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
GCF_008432465.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008632455.1	1	3	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008632635.1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008693605.1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_008693645.1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_008693705.1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_008693785.1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_008694105.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008704395.1	1	8	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_008704425.1	0	4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008704445.1	0	6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008704495.1	1	13	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_008704515.1	0	3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008704535.1	1	6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008704555.1	1	5	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_008704575.1	1	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008704715.1	1	6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008704795.1	2	16	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_008704855.1	0	8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008704935.1	0	3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008705135.1	1	6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008705175.1	0	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008727715.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008727755.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008727775.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008727795.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008728195.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008728635.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008728835.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008728855.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008761635.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008801925.2	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008803015.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008805035.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008806995.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008807015.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008807375.1	1	2	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
GCF_008807735.1	1	2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_008807855.1	1	2	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008824185.1	2	2	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_008831385.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008831485.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008838325.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008843145.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008843165.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008876665.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008931805.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008931845.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008932115.1	0	2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008932225.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008932245.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_008973485.1	0	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009002475.1	0	5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009025875.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009026825.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009036245.1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_009068765.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009176645.1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_009177095.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009184705.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009184865.1	1	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009193295.2	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009193325.2	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009258045.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009258225.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009299385.1	1	6	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_009301415.1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_009362935.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009363075.1	0	2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009363095.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009363115.1	0	6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009363135.1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_009363155.1	1	2	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009363415.1	0	3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009363855.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009363895.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009388985.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009428965.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009429125.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009496975.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009497075.1	0	4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009498035.1	2	13	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_009498235.1	0	3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009498275.1	0	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009498695.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009557235.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009601765.2	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009627355.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009646095.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009646115.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009648575.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009648935.1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_009648975.1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_009649075.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009649915.1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_009649955.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009650095.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009650135.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009650215.1	0	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009662475.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009664085.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009664835.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009671065.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009671205.1	0	3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009676365.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009676955.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009684715.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009685195.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009688945.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009688965.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009688985.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009708215.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009708955.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009720525.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009720625.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009728935.1	0	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009730055.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009730295.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009730315.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009730395.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009730595.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009730655.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009731575.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009734005.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009734265.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009734385.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009734405.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009734425.1	0	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009734445.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009738105.1	0	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009739515.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009739535.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009739655.1	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009739905.1	0	7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009739945.1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_009740285.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009746125.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009754905.2	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009755585.1	0	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009755645.1	2	2	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
GCF_009756665.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009762325.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009762775.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009762795.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009763765.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009769165.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009769205.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009789575.1	0	3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009789595.1	0	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009789655.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009789675.1	0	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009792295.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009792355.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009796285.1	0	4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009796305.1	0	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009817885.1	1	5	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_009827135.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009828705.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009831375.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009831415.1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_009831665.3	1	5	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_009833965.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009834025.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009834165.1	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009834205.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009834345.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009834925.2	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009856525.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009856605.1	2	6	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009856625.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009873295.1	1	3	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_009883735.1	0	2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009883795.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009884975.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009901525.1	0	2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009905215.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009905255.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009906855.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009910365.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009911755.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009911795.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009913235.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009913435.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009913915.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009914055.1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_009914215.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009914475.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009914515.1	0	3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009914535.1	0	4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009930795.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009931115.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009931295.1	1	2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_009931375.1	1	5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009931595.1	0	5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009931655.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009931695.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009933595.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_009936155.1	1	6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
